business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,final
jp6wKEW6AmSJrz9TtYSx4g,"""The Merseyside""",High Park,"""2413 Dundas Street W""",Toronto,ON,M6P 1X3,43.65851953,-79.45328719,5,10,1,"[""Coffee & Tea"",""Cafes"",""Food"",""Restaurants"",""Sandwiches"",""Bakeries"","""","""","""","""","""","""","""","""",""""]"
AED5R0yXVzJvWAGEqWBG4A,"""NEO COFFEE BAR""",Corktown,"""161 Frederick St, Unit 100""",Toronto,ON,M5A 4P3,43.650673,-79.3690836,4,110,1,"[""Coffee & Tea"",""Cafes"",""Restaurants"",""Bakeries"",""Desserts"",""Food"",""Japanese"","""","""","""","""","""","""","""",""""]"
3SLMbM0m_9zQObNZ9gPoXg,"""Tokyo Smoke Found""",Niagara,"""850B Adelaide Street W""",Toronto,ON,M6J 2S1,43.6436732,-79.4117778,4,24,1,"[""Coffee & Tea"",""Cafes"",""Restaurants"",""Bakeries"",""Food"",""Shopping"",""HeadShops"","""","""","""","""","""","""","""",""""]"
pPO_UXvffah1uKhMlo9LBw,"""Haven Espresso Bar""",Bloordale Village,"""615A Brock Avenue""",Toronto,ON,M6H 1T5,43.65945666,-79.43875157,4,27,1,"[""Coffee & Tea"",""Cafes"",""Restaurants"",""Food"","""","""","""","""","""","""","""","""","""","""",""""]"
SAINRBBSh5WzyfD_5-wRmw,"""Versus Coffee""",Downtown Core,"""70 Adelaide Street E""",Toronto,ON,M5C 2R6,43.65120757,-79.37542093,4,40,1,"[""Coffee & Tea"",""Cafes"",""Restaurants"",""Food"","""","""","""","""","""","""","""","""","""","""",""""]"
#NAME?,"""Dolce Camerata""",,"""6464 Yonge Street, Unit 144""",Toronto,ON,M2M 3X4,43.79546602,-79.42205429,3,19,1,"[""Coffee & Tea"",""Cafes"",""Restaurants"",""Food"",""Sandwiches"","""","""","""","""","""","""","""","""","""",""""]"
kw8Lh8bJAtquHkT9CB4zGg,"""Future Bistro""",,"""483 Bloor Street W""",Toronto,ON,M5S 1Y2,43.66579168,-79.40759574,3.5,191,1,"[""Coffee & Tea"",""Cafes"",""Sandwiches"",""Food"",""Breakfast & Brunch"",""Restaurants"",""Bakeries"","""","""","""","""","""","""","""",""""]"
HkHTdTvzbn-bmeQv_-2u0Q,"""Bannock""",Downtown Core,"""401 Bay Street""",Toronto,ON,M5H 2Y4,43.6517287,-79.3813893,4,433,1,"[""Coffee & Tea"",""Canadian"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
3XUmcXMoToEFNJQ7gp5UYQ,"""Craft Kitchen""",,"""410 Adelaide Street W""",Toronto,ON,M5V 1S8,43.6466473,-79.3966018,3,7,1,"[""Coffee & Tea"",""Caterers"",""Event Planning & Services"",""Food"",""Restaurants"",""Cafes"",""Venues & Event Spaces"",""American"","""","""","""","""","""","""",""""]"
sMM4s3Mtq5U6zg20FQMQCA,"""Crème Fraîche Market Cafe""",Bloor-West Village,"""639 Annette Street""",Toronto,ON,M6S 2C6,43.6594409,-79.4828337,4,6,0,"[""Coffee & Tea"",""CheeseShops"",""FarmersMarket"",""Food"",""Specialty Food"","""","""","""","""","""","""","""","""","""",""""]"
yx8FIqunok3XqfC9OWFxhA,"""Hale Coffee""",The Junction,"""300 Campbell Avenue""",Toronto,ON,M6P 3V6,43.665732,-79.4500801,4.5,22,1,"[""Coffee & Tea"",""Coffee Roasteries"",""Food"","""","""","""","""","""","""","""","""","""","""","""",""""]"
V0mYyiVSPw2nU4ILMb-vhQ,"""Full of Beans Coffee House & Roastery""",Little Portugal,"""1348 Dundas Street W""",Toronto,ON,M6J 1Y3,43.6496144,-79.4273278,4,27,1,"[""Coffee & Tea"",""Coffee Roasteries"",""Food"","""","""","""","""","""","""","""","""","""","""","""",""""]"
tOl5TmyPIedIfjxN6jASTQ,"""The Good Neighbour""",Koreatown,"""678 Bloor Street W""",Toronto,ON,M6G 1L2,43.6640795,-79.4166591,4,10,1,"[""Coffee & Tea"",""Coffee Roasteries"",""Food"","""","""","""","""","""","""","""","""","""","""","""",""""]"
4Jscimulh38Rq2hOgjb2Hg,"""Strange Love""",Entertainment District,"""101 Spadina Avenue""",Toronto,ON,M5V 2K2,43.64633022,-79.39509113,4.5,81,1,"[""Coffee & Tea"",""Coffee Roasteries"",""Food"","""","""","""","""","""","""","""","""","""","""","""",""""]"
xD293QcX3kHO5Z1Kz5zPww,"""Coffee Tree Roastery""",Bloor-West Village,"""2412 Bloor Street W""",Toronto,ON,M6S 1P9,43.6498088,-79.4835056,3.5,42,1,"[""Coffee & Tea"",""Coffee Roasteries"",""Food"","""","""","""","""","""","""","""","""","""","""","""",""""]"
nY86gf4U5Vy36fchGM4lNQ,"""Rosie Robin A Touch of Convenience""",Dovercourt,"""616 Gladstone Avenue""",Toronto,ON,M6H 3J2,43.6632574,-79.4354339,4,5,1,"[""Coffee & Tea"",""Convenience Stores"",""Desserts"",""Food"","""","""","""","""","""","""","""","""","""","""",""""]"
LynxmsOdpc_odmkSM2bA_w,"""Krepesz Cafe & Bar""",Kensington Market,"""253 Augusta Avenue""",Toronto,ON,M5T 2L8,43.6551207,-79.4020943,3.5,60,1,"[""Coffee & Tea"",""Creperies"",""Beer"",""Wine & Spirits"",""Food"",""Hungarian"",""Restaurants"",""Cafes"","""","""","""","""","""","""",""""]"
5R0kCSZkk_005LvnIONJbw,"""Crêpe & Co.""",West Queen West,"""1167 Queen Street W""",Toronto,ON,M6J 1J6,43.642622,-79.4258506,3.5,17,0,"[""Coffee & Tea"",""Creperies"",""Cafes"",""Food"",""Restaurants"","""","""","""","""","""","""","""","""","""",""""]"
P53-vcUZne1L1CNElu9m-g,"""La Boheme""",Yonge and Eglinton,"""2481 Yonge Street""",Toronto,ON,M4P 2H6,43.7117134,-79.3991269,3,67,1,"[""Coffee & Tea"",""Desserts"",""Bakeries"",""Food"","""","""","""","""","""","""","""","""","""","""",""""]"
Gqaes6rdQiwEJFVugdwbtQ,"""Williams Coffee Pub""",Etobicoke,"""University of Guelph-Humber, 205 Humber College Blvd, 2nd Floor""",Toronto,ON,M9W 5L7,43.7289981,-79.6082171,3.5,3,0,"[""Coffee & Tea"",""Desserts"",""Bakeries"",""Food"","""","""","""","""","""","""","""","""","""","""",""""]"
SWYm5UnakemGCHr0NJ6mhA,"""Caldense & Bakery""",,"""3497 Dundas Street W""",Toronto,ON,M6S 2S6,43.6655422,-79.4886508,4,9,1,"[""Coffee & Tea"",""Desserts"",""Bakeries"",""Food"","""","""","""","""","""","""","""","""","""","""",""""]"
PEEL5RknyenMUOAcGEGQhg,"""Lavazza Espression Cafe""",St. Lawrence,"""70-72 King Street E""",Toronto,ON,M5C,43.6496138,-79.3756984,3,12,1,"[""Coffee & Tea"",""Desserts"",""Food"","""","""","""","""","""","""","""","""","""","""","""",""""]"
j_aPSU74xzffmw0lcrY8kQ,"""Capriccio""",Willowdale,"""5379 Yonge Street""",Toronto,ON,M2N 5R6,43.7759804,-79.4143258,3.5,56,1,"[""Coffee & Tea"",""Desserts"",""Food"",""Bakeries"","""","""","""","""","""","""","""","""","""","""",""""]"
fe6YW5wLAeWQBATPf494DQ,"""Music Garden Cafe""",,"""466 Queens Quay W""",Toronto,ON,M5V 3Y2,43.6376648,-79.3931067,4,25,1,"[""Coffee & Tea"",""Desserts"",""Food"",""Cafes"",""Restaurants"","""","""","""","""","""","""","""","""","""",""""]"
Fgt70HjHhw5IVYNYulsAng,"""Crepe it Up""",Leslieville,"""1000 Gerrard""",Toronto,ON,M4M 3G6,43.6688041,-79.3389132,2.5,7,0,"[""Coffee & Tea"",""Desserts"",""Food"",""Food Stands"",""Restaurants"","""","""","""","""","""","""","""","""","""",""""]"
MH4xIHZ5-ajRMW3ZhUvtxA,"""Dolce Gelato""",Little Italy,"""697 College Street""",Toronto,ON,M6G 1B9,43.6551043,-79.4175693,4,119,1,"[""Coffee & Tea"",""Desserts"",""Food"",""Ice Cream & Frozen Yogurt"","""","""","""","""","""","""","""","""","""","""",""""]"
gc8ngjYYwsgrAC3Y2SFymA,"""Cafe de Paris""",Milliken,"""4186 Finch Avenue E, Unit 31""",Toronto,ON,M1S 3V1,43.8041334,-79.2876214,3,42,1,"[""Coffee & Tea"",""Desserts"",""Ice Cream & Frozen Yogurt"",""Restaurants"",""Cafes"",""Food"","""","""","""","""","""","""","""","""",""""]"
OBPiT9OyFDaTfaLRwfqlSg,"""Kitten and the Bear""",Parkdale,"""1574 Queen Street W""",Toronto,ON,M6R 1A6,43.6398454,-79.4404939,4.5,63,1,"[""Coffee & Tea"",""Desserts"",""Tea Rooms"",""Specialty Food"",""Food"","""","""","""","""","""","""","""","""","""",""""]"
buMP3nR_-EL2ROE7nKMBUg,"""Wafflian - Belgian Waffle and Cupcake Bar""",Downtown Core,"""109 McCaul Street, Unit 28B""",Toronto,ON,M5T 3K5,43.6537434,-79.391033,3,22,1,"[""Coffee & Tea"",""Desserts"",""Waffles"",""Restaurants"",""Food"",""Bakeries"","""","""","""","""","""","""","""","""",""""]"
pnStRO16rw-jXa9S2FQoEg,"""Alexandria Cafe""",Scarborough,"""1940 Lawrence Avenue E""",Toronto,ON,M1R 2Y7,43.74457556,-79.30007824,2,16,1,"[""Coffee & Tea"",""Donairs"",""Food"",""Restaurants"",""Nightlife"",""Middle Eastern"",""Bars"",""HookahBars"","""","""","""","""","""","""",""""]"
hsgtedqml9ZDB2cbTZe_mA,"""Tim Hortons""",St. Lawrence,"""73 Front St E""",Toronto,ON,M5E 1B8,43.6486942,-79.3731313,3,5,0,"[""Coffee & Tea"",""Donuts"",""Food"","""","""","""","""","""","""","""","""","""","""","""",""""]"
G08jiG6D-CJ7cf5dDw6drA,"""Tim Hortons""",Etobicoke,"""3071 Bloor Street W""",Toronto,ON,M8X 2B5,43.6466925,-79.5137376,3.5,3,1,"[""Coffee & Tea"",""Donuts"",""Food"","""","""","""","""","""","""","""","""","""","""","""",""""]"
Uyla4dquQS1oD6puUCjPkA,"""Tim Horton's""",Entertainment District,"""322A King Street W""",Toronto,ON,M5V 1J2,43.6468669,-79.3895188,3,29,1,"[""Coffee & Tea"",""Donuts"",""Food"","""","""","""","""","""","""","""","""","""","""","""",""""]"
gqGnHza3_7Y53NzXEzDpzg,"""Tim Hortons""",Entertainment District,"""119  Spadina Avenue""",Toronto,ON,M5V 2K2,43.64691975,-79.39514603,2,5,1,"[""Coffee & Tea"",""Donuts"",""Food"",""Bagels"","""","""","""","""","""","""","""","""","""","""",""""]"
CW5ETQiBwrYU7X6WCTzIqg,"""Tim Hortons""",Scarborough,"""415 Danforth Rd""",Toronto,ON,M1L 3X6,43.7064987,-79.2684042,2,4,1,"[""Coffee & Tea"",""Donuts"",""Ice Cream & Frozen Yogurt"",""Food"","""","""","""","""","""","""","""","""","""","""",""""]"
4Lh1lZXTf0EoNqdzT60GPQ,"""Sinners Burger""",,"""2777 Steeles Avenue W""",Toronto,ON,M3J 3K5,43.7821596,-79.4904296,4,19,0,"[""Coffee & Tea"",""Fast Food"",""Food"",""Burgers"",""Ice Cream & Frozen Yogurt"",""Restaurants"","""","""","""","""","""","""","""","""",""""]"
wzsipGvDBLqrltv9PEYyaA,"""Tim Hortons""",Downtown Core,"""261 Yonge St""",Toronto,ON,M5B 1NB,43.65491034,-79.38019666,2,8,1,"[""Coffee & Tea"",""Fast Food"",""Food"",""Restaurants"","""","""","""","""","""","""","""","""","""","""",""""]"
Hrj-mkyOkyyjvGeruqDCyg,"""Hula Girl Espresso""",Dufferin Grove,"""456 Ossington Avenue""",Toronto,ON,M6G 3T2,43.6547392,-79.4229743,4,4,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
kMSigAcVWboEHRBzyiiScA,"""Sonic""",Chinatown,"""60 Cecil Street""",Toronto,ON,M5T 1N6,43.6563368,-79.39880118,4,13,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
mBB2MMG4fbJkdRNnQrHm0g,"""Teavana""",,"""1800 sheppard Avenue""",Toronto,ON,M2J 5A8,43.7760796,-79.3436306,2,4,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
MHjh2YwtT0VoJfFS2aUZJQ,"""Starbucks""",,"""3143 Yonge Street""",Toronto,ON,M4N 2N5,43.7265306,-79.4022497,3.5,4,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
A1Ho_STMj4JbHQGU0hjq-Q,"""Cafe Uno""",Distillery District,"""55 Mill St""",Toronto,ON,M5A 3C4,43.6507179,-79.3580246,2.5,29,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
nlai1j5FXlDZSw1RwvLIvw,"""Manic Coffee""",,"""426 College St""",Toronto,ON,M5T 1T3,43.6567608,-79.4070695,3.5,135,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
G5VuWVbyVgFydZ_XaT6Oqw,"""Carbon Café""",Downtown Core,"""96 Spadina Ave""",Toronto,ON,M5V 2J6,43.6464132,-79.3958739,4,4,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
u1AakDceJqPYWqme4k4dfA,"""Tim Hortons""",,"""85 Laird Drive""",Toronto,ON,M4G 3V1,43.7052968,-79.3614429,3.5,6,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
xkoQ1c4c6F9Fy3J73kN7Rg,"""Second Cup""",,"""415 Spadina Road""",Toronto,ON,M5P 2W3,43.68879095,-79.41258073,4.5,4,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
OGG2JNqU410lgKqc9JUQDg,"""Tim Hortons""",,"""1 Mt Pleasant Road""",Toronto,ON,M4Y 3B1,43.6698989,-79.3794266,2,3,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
HnbWx7Q8P4-MXbxMpb-qVw,"""Jimmy's Coffee""",Kensington Market,"""Kensington Market, 191 Baldwin Street""",Toronto,ON,M5T 1L8,43.6546253,-79.4013491,4,125,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
1FcCSZMgnEamOaVNzz-bRA,"""Tucana Coffee""",Little Portugal,"""1413 Dundas Street W""",Toronto,ON,M6J 1Y4,43.64945979,-79.42910296,4.5,16,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
Hg0x2GSqLGSn-zHYtCbo7g,"""Second Cup""",,"""537 Bloor Street W""",Toronto,ON,M5S 1Y5,43.6653255,-79.4097571,3.5,15,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
3KG13qMCNegGT9oIxWAAWw,"""Propeller Coffee""",Wallace Emerson,"""50 Wade Avenue""",Toronto,ON,M6H 3Y5,43.6593561,-79.4451787,4,28,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
2OHP4UwVw_qwe3b017ieug,"""Coffee Exchange""",Downtown Core,"""109 McCaul Street""",Toronto,ON,M5T 3K5,43.6537184,-79.3909035,4,7,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
QO9cAenMqWXVraYPKT29PA,"""Tim Horton's""",Little Italy,"""745 College St""",Toronto,ON,M6G 1C5,43.6545682,-79.4197603,2,3,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
qlzJ8vU3TR0QZFpehoSwtg,"""Greenavi Cafe""",Alexandra Park,"""490 Queen St W""",Toronto,ON,M5V 2B3,43.6478386,-79.4007954,4.5,6,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
#NAME?,"""Starbucks""",,"""62 Laird Drive""",Toronto,ON,M4G 3V1,43.7047149,-79.3614969,3,4,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
iuGmYUlID2v41SWJnp5B_g,"""Starbucks""",Church-Wellesley Village,"""620 Jarvis Street""",Toronto,ON,M4Y 2R8,43.67130176,-79.3806839,3.5,13,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
cPKKBsDIxn_0i9PxxajJNQ,"""The Tea Emporium""",,"""351 Eglinton Ave W""",Toronto,ON,M5N 1A3,43.7042367,-79.4096688,4,6,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
MnTgDc0zfzH0B6MIzVxRGg,"""Caffe Brasiliano""",Little Italy,"""849 Dundas Street W""",Toronto,ON,M6J 1V6,43.6514114,-79.4103463,3.5,8,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
F00_MPv3zG2iQuT_lJ7dBg,"""The Big Guy's Coffee Shop""",Parkdale,""", 1718 Queen Street W""",Toronto,ON,M6R 1B2,43.6389964,-79.4453513,3.5,6,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
4Ob6Ar4SpUzcPjU9IFpC2Q,"""Teavana""",Queen Street West,"""601 Queen Street W, Unit 1""",Toronto,ON,M5V 2B7,43.6474644,-79.4021342,2.5,6,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
GtI_o0g-8wI5ymhe53OACA,"""Three's Company Too""",The Danforth,"""1364 Danforth Ave""",Toronto,ON,M4J 1N1,43.6824317,-79.3284506,4,5,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
J1AB1D3_MC8513stcvQEjQ,"""Say Tea""",Bloor-West Village,"""2362 Bloor St W""",Toronto,ON,M6S 1P3,43.6501451,-79.4815167,3.5,10,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
ZdYpLTSAsp7zoz_yGGqjkA,"""Estia Cafe""",Upper Beach,"""992 Kingston Road""",Toronto,ON,M4E 1T3,43.6806566,-79.2858686,4,3,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
ldWpCm9kYO4fE4GbJuUJ_w,"""Tim Hortons""",Scarborough,"""5641 Steels Avenue E""",Toronto,ON,M1X,43.8328334,-79.2664859,2,3,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
YmluvmfqkfE8tZ33fpKGWw,"""Starbucks""",Upper Beach,"""637 Kingston Road""",Toronto,ON,M4E 1R3,43.67877,-79.298078,5,4,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
yJUedW4gA6iGUdICXJbG9Q,"""The Second Cup""",The Annex,"""324 Bloor Street W""",Toronto,ON,M5S 1W5,43.6669087,-79.4033671,3,13,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
VBpErODfG_aAPU54BUSKVA,"""The Second Cup""",Entertainment District,"""200 Front St  W""",Toronto,ON,M5V 3K2,43.6446094,-79.3860066,3,11,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
gfos-L-4tZ7TKektSglXcQ,"""Blondie's""",Parkdale,"""1378 Queen Street W""",Toronto,ON,M6K 1L7,43.6412971,-79.4332827,3.5,11,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
wPfnOnzz5lJU_3dGd_b_-Q,"""Starbucks""",Downtown Core,"""525 University Avenue""",Toronto,ON,M5G,43.656254,-79.3881984,4.5,9,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
D7nZVc4tm6_-6X6dYBiaHg,"""Starbucks""",Etobicoke,"""374 Evans Avenue""",Toronto,ON,M8Z 1K6,43.6161904,-79.5257145,3,10,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
X6UNtPaOAsRsx5TneZrkeg,"""Second Cup""",,"""3233 Yonge Street""",Toronto,ON,M4N 2L5,43.7286266,-79.4031374,4,4,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
-76didnxGiiMO80BjSpYsQ,"""Green Beanery""",,"""565 Bloor Street W""",Toronto,ON,M5S 1Y6,43.6650299,-79.4109308,3,140,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
xSs_IQQ-cjDkOsGcpGWtZQ,"""Starbucks""",Financial District,"""66 Wellington Street West""",Toronto,ON,M5J 2Z9,43.6473609,-79.3811231,4,8,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
OAR-e_6VPGAxwWnsDNtdDw,"""Starbucks""",Bloor-West Village,"""2210 Bloor St W""",Toronto,ON,M6S 1N4,43.6513959,-79.4759902,3.5,7,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
2NmeO8fhs2jRr_WGZPP3kQ,"""The Second Cup""",Mount Pleasant and Davisville,"""1881 Yonge St""",Toronto,ON,M4S 3C4,43.697732,-79.3961493,1.5,3,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
c4sRmOkb3W3KgCkEffI6tA,"""Ground Level Cafe""",Parkdale,"""1496 Queen St W""",Toronto,ON,M6K 1M4,43.640623,-79.4378519,3,18,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
YFFQuzPhELjwkbVe2SXGEw,"""Timothy's""",The Danforth,"""320 Danforth Avenue""",Toronto,ON,M4K 1N8,43.6774806,-79.3531845,3,13,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
SevK-sB1sjI_7sBXRnVdWg,"""Second Cup""",Downtown Core,"""20 Queen St  W""",Toronto,ON,M5H 3R3,43.652222,-79.3805404,3.5,3,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
eXS5YBwzRnFUbGlTvlx1rA,"""The Mad Bean""",,"""519 Eglinton Avenue W""",Toronto,ON,M5N 1B1,43.7034982,-79.4137528,4.5,42,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
WFq0VNN0L5Nw4bcz6AJ57g,"""Starbucks""",Casa Loma,"""504 St. Clair Avenue W""",Toronto,ON,M5R 3E9,43.68329432,-79.41853481,3,7,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
2IKkooPTSW4YdrdptyBKbg,"""Lit Espresso Bar""",Roncesvalles,"""221 Roncesvalles Avenue""",Toronto,ON,M6R 2L6,43.64586192,-79.4486389,4,67,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
8Sx63K4KRZ0vGaUfZGqxZw,"""Aroma Espresso Bar""",,"""3343 Yonge Street""",Toronto,ON,M4N 2M4,43.7311051,-79.40336848,3.5,13,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
LP0S09McwFFLrugjMSiryw,"""Timothy's World Coffee""",Bloor-West Village,"""2402 Bloor Street W""",Toronto,ON,M6S 1P9,43.6497143,-79.4829357,3.5,6,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
XNdrlPbsSa1EL-n_i020kg,"""Noir Coffee & Tea""",Wychwood,"""701 Saint Clair Avenue W""",Toronto,ON,M6C 1B2,43.6813507,-79.4262009,4,40,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
B5wi-qHvWEprkPn8PAsBGw,"""Nespresso Boutique""",Etobicoke,"""Sherway Gardens, 25 The West Mall""",Toronto,ON,M9C 1B8,43.6117919,-79.5570722,3,6,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
6AeBlimS00y7CdhuhjpjRg,"""Cygnet Coffee""",Brockton Village,"""1691 Dundas Street W""",Toronto,ON,M6K 1V2,43.64993408,-79.43773314,4.5,5,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
U0IDo1IWRdInEPozUqB_Sg,"""Extra Butter Coffee""",Roncesvalles,"""283 Roncesvalles Avenue""",Toronto,ON,M6R 2M3,43.6475456,-79.4493992,3.5,21,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
caZsdQB7ekWzmWJ932ddNw,"""Aroma Espresso Bar""",,"""2040 Avenue Road""",Toronto,ON,M5M 4A6,43.73596954,-79.42046356,3.5,12,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
PLuu4gzTZJYT86d2U40nYQ,"""Starbucks""",Scarborough,"""300 Borough Dr, Unit 56""",Toronto,ON,M1P 4P5,43.7760621,-79.2575963,2.5,14,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
25FyskdwKZdy5ODDc2yH5g,"""Teavana""",Yorkville,"""50 Bloor Street W, Suite C03""",Toronto,ON,M4W 1A1,43.670321,-79.3882739,3,5,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
6756R6GyrhnQnxaB19kJtw,"""Tim Horton's""",Dovercourt,"""1094 Bloor St W""",Toronto,ON,M6H 1M8,43.6603497,-79.4344287,4,9,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
Of3wxX_qfISGey1YpbWRBw,"""Starbucks""",Downtown Core,"""200 Elizabeth Street""",Toronto,ON,M5G 2C4,43.65869141,-79.38913727,2.5,6,1,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
GYbPg7tSHV6v9iByI_UVzw,"""Lucaffe""",Riverdale,"""798 Queen Street E""",Toronto,ON,M4M 1H4,43.6595604,-79.3468194,3,3,0,"[""Coffee & Tea"",""Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
